
2015-03-10 13:00:43,ITP-2ndFloor,7,896-980MHz,75
2015-03-10 13:00:44,ITP-2ndFloor,7,896-980MHz,72
2015-03-10 13:00:46,ITP-2ndFloor,7,896-980MHz,75
2015-03-10 13:00:47,ITP-2ndFloor,7,896-980MHz,75
2015-03-10 13:00:49,ITP-2ndFloor,8,896-980MHz,76
2015-03-10 13:00:50,ITP-2ndFloor,8,896-980MHz,75
2015-03-10 13:00:51,ITP-2ndFloor,8,896-980MHz,72
2015-03-10 13:00:52,ITP-2ndFloor,8,896-980MHz,75
2015-03-10 13:00:53,ITP-2ndFloor,8,896-980MHz,74
2015-03-10 13:01:02,ITP-2ndFloor,0,normalAntenna,73
2015-03-10 13:01:04,ITP-2ndFloor,0,normalAntenna,74
2015-03-10 13:01:05,ITP-2ndFloor,0,normalAntenna,75
2015-03-10 13:01:06,ITP-2ndFloor,0,normalAntenna,71
2015-03-10 13:01:07,ITP-2ndFloor,0,normalAntenna,72
